η_к_полн,π_к_полн,η_к_полн_0,π_к_полн_0,pi_rel_error,d1_отн,c_а1_отн,с_а_отн,Hт_ср_отн,H_т1,R_ср1,D_type,N_stupeney
0.8671415692259479,18.2,0.8338097173818555,18.2,0.0,0.58,0.49333333333333335,0.4766666666666666,0.10666666666666667,0.15266666666666667,0.5,D_вт_const,43
0.867141567028354,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.58,0.49333333333333335,0.4766666666666666,0.10666666666666667,0.15,0.5,D_вт_const,43
0.867141518183051,18.2,0.8338097173818555,18.2,0.0,0.6,0.49333333333333335,0.4766666666666666,0.12000000000000001,0.25,0.5,D_вт_const,37
0.8671415164766932,18.2,0.8338097173818555,18.2,0.0,0.6,0.49333333333333335,0.4766666666666666,0.12000000000000001,0.24733333333333332,0.5,D_вт_const,37
0.8671415130282778,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.6,0.49333333333333335,0.4766666666666666,0.12000000000000001,0.242,0.5,D_вт_const,37
0.8671415014896817,18.2,0.8338097173818555,18.2,0.0,0.6,0.49333333333333335,0.4766666666666666,0.12000000000000001,0.22466666666666668,0.5,D_вт_const,37
0.8671414978365438,18.2,0.8338097173818555,18.2,0.0,0.6,0.49333333333333335,0.4766666666666666,0.12000000000000001,0.21933333333333335,0.5,D_вт_const,37
0.8671414941346024,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.6,0.49333333333333335,0.4766666666666666,0.12000000000000001,0.214,0.5,D_вт_const,37
0.8671414903836051,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.6,0.49333333333333335,0.4766666666666666,0.12000000000000001,0.20866666666666667,0.5,D_вт_const,37
0.867141477850931,18.2,0.8338097173818555,18.2,0.0,0.6,0.49333333333333335,0.4766666666666666,0.12000000000000001,0.19133333333333333,0.5,D_вт_const,37
0.867141473888515,18.2,0.8338097173818555,18.2,0.0,0.6,0.49333333333333335,0.4766666666666666,0.12000000000000001,0.186,0.5,D_вт_const,37
